indice_insertion;indice_effort
18.897;6.828
14.739;3.56
16.53;5.601
26.392;10.272
32.218;4.25
16.11;10.177
24.569;9.077
20.875;16.053
29.395;11.167
15.132;3.154
36.042;20.171
29.829;20.232
22.695;6.151
29.011;8.048
45.155;12.787
30.54;15.988
20.897;9.363
38.949;15.128
26.84;10.009
33.021;6.484
31.621;12.617
10.254;4.534
24.525;8.134
22.627;12.613
50.226;10.902
21.553;1.347
20.481;6.823
14.057;4.823
21.002;12.904
14.516;0
22.043;6.092
38.259;11.917
28.024;13.422
39.68;7.304
43.402;13.672
28.299;7.152
18.98;11.349
45.077;20.084
19.801;7.638
20.467;8.888
36.186;13.215
25.282;4.76
47.876;22.052
13.337;5.861
29.492;8.299
21.022;22.252
14.578;6.013
35.55;7.56
34.275;1.345
23.889;11.813
10.787;2.977
28.327;10.248
31.668;7.634
28.312;11.512
26.332;22.701
33.691;14.712
46.257;10.932
15.73;2.437
23.775;16.197
17.842;5.191
16.481;6.949
14.089;8.331
15.089;5.994
26.346;7.308
11.608;6.108
13.556;3.144
25.362;12.646
26.982;13.814
23.911;7.002
29.487;12.721
28.853;2.775
24.034;6.664
9.346;0.103
5.913;0.772
13.317;3.649
44.051;11.943
32.914;14.95
8.073;0
20.483;13.878
25.868;9.46
13.399;4.606
32.725;17.151
43.61;20.123
6.252;5.658
34.951;11.617
26.706;11.984
13.156;2.904
25.668;13.042
23.342;4.782
35.712;20.899
7.297;2.264
33.981;15.528
22.354;2.155
4.985;3.462
38.06;27.311
24.545;13.996
23.653;9.154
25.609;7.488
33.771;13.961
9.321;2.263
12.346;2.478
19.659;3.611
30.173;12.856
27.802;15.165
37.751;11.743
23.608;7.733
33.238;22.863
25.713;10.8
16.144;3.096
24.689;8.002
21.774;18.715
28.899;3.097
23.905;7.404
34.834;19.564
44.284;14.763
39.584;15.71
20.51;13.317
27.711;26.786
31.491;15.517
14.899;13.745
17.026;7.88
21.798;7.934
27.617;16.526
19.66;4.766
8.865;0.535
40.194;13.816
19.022;11.806
19.053;11.113
32.91;10.552
35.134;12.952
22.698;11.31
9.086;1.28
17.725;12.504
20.756;8.728
43.416;13.922
32.535;15.617
16.278;8.596
25.146;6.585
23.789;9.197
36.129;30.418
22.206;8.147
50.049;6.228
41.814;18.245
39.85;10.271
30.501;14.646
13.427;3.04
30.065;3.805
29.354;8.16
10.514;15.641
24.398;15.228
12.455;8.404
38.744;17.006
13.376;2.423
7.106;2.271
30.315;12.316
9.556;3.749
8.813;2.491
13.152;3.14
10.485;3.588
21.146;13.091
9.099;1.026
22.585;7.93
40.404;23.511
25.351;13.588
37.053;13.56
26.236;17.237
23.922;14.34
40.195;7.273
37.219;27.21
17.717;4.615
17.252;8.355
14.604;16.901
21.75;1.654
32.925;10.725
30.653;20.288
46.468;8.109
16.173;9.785
16.297;6.014
40.919;6.092
20.539;9.922
26.971;8.452
13.457;1.322
27.225;8.65
20.272;13.249
28.219;8.294
46.954;19.984
14.702;6.808
16.313;10.14
47.727;13.967
34.954;21.123
26.907;6.929
29.534;14.672
38.905;11.702
19.534;8.286
37.308;14.312
13.066;2.817
22.861;6.33
20.766;5.676
43.032;11.314
43.537;25.582
18.551;6.997
11.394;2.171
21.762;4.391
24.075;9.353
13.834;11.42
39.062;18.852
17.598;15.453
21.998;11.427
29.604;6.968
41.369;22.787
44.399;23.297
29.853;17.379
18.884;4.299
33.7;7.067
26.486;7.294
17.085;5.692
36.134;7.498
35.488;13.421
28.88;12.568
29.855;7.575
61.876;41.688
43.035;9.649
30.335;10.877
34.239;13.43
10.063;3.691
14.277;6.472
13.575;5.005
12.166;4.469
15.274;7.379
24.409;7.058
33.688;7.635
14.729;7.397
28.778;13.045
13.259;3.29
19.136;8.512
22.231;4.848
21.653;5.678
23.483;8.106
26.917;12.704
14.088;8.438
26.977;12.584
31.768;2.268
23.597;6.122
26.334;5.758
10.149;16.168
35.659;11.225
12.046;4.221
13.399;6.656
17.42;3.314
11.587;1.519
33.491;11.649
28.447;13.721
23.883;12.117
32.615;14.44
18.623;2.97
32.522;10.261
17.945;3.763
6.567;0.246
42.29;13.384
41.572;8.101
20.819;9.119
24.358;12.054
27.712;8.003
25.748;12.137
28.286;13.059
7.729;0.61
15.526;2.892
27.57;29.277
18.187;9.218
16.185;5.38
42.26;21.823
10.732;2.321
23.257;10.958
30.151;16.561
40.637;9.91
15.181;3.975
32.472;9.097
16.601;6.021
33.758;7.937
24.619;4.332
36.954;10.408
44.261;7.68
22.673;17.434
38.457;5.273
29.567;14.398
9.437;2.956
26.155;5.624
32.615;10.189
27.167;8.586
19.807;7.917
19.706;4.644
9.209;3.782
49.107;5.761
24.551;7.973
23.187;13.861
20.18;5.348
39.196;8.263
14.162;3.633
47.379;19.371
23.18;8.982
14.863;5.476
25.595;7.545
20.688;10.603
18.065;8.446
22.656;10.422
15.702;6.535
18.723;11.054
16.679;5.25
16.722;14.276
26.758;7.689
22.818;11.795
15.089;4.975
7.144;2.244
7.366;0.957
14.754;7.398
49.228;27.157
19.296;18.377
13.598;4.592
34.987;12.718
49.866;11.967
26.546;12.068
30.536;8.338
10.28;3.167
27.023;10.057
31.902;34.687
28.427;7.43
39.174;20.227
49.775;10.58
11.153;2.557
28.736;12.265
15.924;2.679
28.366;7.474
46.899;6.172
8.221;1.237
13.817;3.652
25.525;6.936
28.517;26.369
39.143;13.58
11.426;1.92
31.529;15.67
11.384;2.782
26.777;9.304
25.712;8.858
12.61;4.215
33.733;9.857
29.771;9.82
25.703;4.337
28.7;14.339
14.187;2.94
27.077;7.287
12.339;5.59
31.567;5.257
20.984;15.444
33.102;11.178
13.179;4.476
32.411;11.979
38.527;6.716
21.651;11.18
32.158;7.268
13.034;5.332
36.328;10.111
40.314;42.78
26.411;14.517
23.345;6.183
10.262;5.886
39.897;4.638
17.574;10.286
20.192;3.217
31.313;7.872
18.061;5.365
15.085;3.651
23.915;30.562
26.31;5.524
25.09;13.42
25.96;14.631
31.616;7.972
4.808;0.267
4.042;4.326
16.981;6.69
37.636;15.109
40.234;7.446
24.863;10.321
32.594;5.223
24.323;9.549
24.941;8.883
14.532;8.957
5.148;1.604
16.217;1.702
30.569;6.862
26.508;5.551
18.047;5.316
14.256;3.877
25.238;20.837
15.863;3.419
31.711;10.214
33.983;7.175
27.459;9.1
23.258;8.547
43.653;11.559
23.414;5.585
19.872;2.746
18.017;3.084
20.565;14.887
18.952;0.981
30.88;11.465
26.805;9.266
15.449;11.875
27.761;5.109
14.638;6.597
21.649;15.655
40.212;12.767
34.153;6.682
28.189;22.516
18.204;7.154
16.964;9.422
20.195;16.042
23.039;8.21
42.582;5.329
25.453;10.576
14.273;3.602
9.538;2.18
29.012;7.175
30.678;9.234
21.934;7.906
18.463;36.655
18.784;9.665
21.798;3.822
37.648;10.693
38.311;13.677
38.995;17.458
46.816;15.394
32.795;12.389
39.278;15.473
31.797;8.619
39.746;5.476
15.355;5.033
20.947;9.154
39.722;12.293
23.809;12.808
31.48;17.641
28.72;10.961
35.415;17.176
14.526;4.304
20.414;9.052
45.691;18.449
36.451;7.545
28.35;9.678
18.051;8.226
32.693;16.099
13.751;4.443
21.774;9.643
17.532;5.608
11.913;10.87
26.942;11.235
29.083;12.745
20.653;7.354
12.697;3.262
26.964;14.333
17.666;9.483
31.382;15.809
44.668;15.803
7.401;2.967
16.242;6.033
9.642;1.8
30.684;13.171
23.824;5.368
6.893;1.64
23.245;7.902
13.985;2.861
21.035;13.008
13.415;2.635
30.469;7.206
12.229;4.015
26.961;19.671
47.674;9.105
7.374;2.668
9.418;3.468
22.047;8.349
38.71;20.093
11.098;5.135
38.042;16.809
9.413;12.522
12.953;1.41
16.472;8.921
8.062;1.674
25.896;11.858
35.986;11.865
15.139;0.698
41.253;31.269
25.318;14.344
60.62;18.005
30.468;15.62
58.143;22.142
20.028;4.492
27.499;7.93
22.963;10.551
24.633;11.302
18.502;5.671
13.845;5.679
22.66;5.617
22.972;7.857
38.723;7.998
27.7;4.666
16.862;4.05
22.338;6.643
22.029;3.524
23.21;14.167
19.798;4.103
24.294;16.205
48.636;25.749
25.484;6.467
27.852;9.12
12.127;11.737
14.181;6.647
28.324;12.721
33.373;10.937
17.395;8.577
19.139;16.128
11.74;5.937
31.7;15.9
41.496;7.176
35.353;17.137
25.849;11.8
19.452;7.864
30.796;27.771
30.79;12.231
28.668;8.375
22.537;13.535
29.375;16.595
24.345;5.766
15.382;9.297
11.302;1.187
13.369;5.846
15.401;16.762
19.618;8.959
28.85;5.788
38.216;12.198
25.829;5.774
28.166;11.538
24.537;4.749
19.678;6.807
38.606;10.068
24.689;7.066
35.972;8.291
18.601;6.581
16.562;7.557
27.82;12.548
7.088;1.621
14.02;12.22
30.585;8.28
48.148;16.211
19.801;5.479
20.176;4.147
32.806;10.747
27.959;14.269
15.511;5.973
14.006;8.648
27.353;5.62
22.457;6.859
20.986;13.366
20.907;27.167
30.678;8.066
17.324;0.861
32.965;14.102
26.033;8.362
22.689;23.307
31.895;11.88
14.553;2.129
19.068;1.994
29.389;11.805
25.558;1.873
14.99;16.491
40.795;14.908
30.264;13.175
30.128;19.064
24.689;16.366
12.524;3.82
24.635;14.699
30.801;16.186
6.388;2.838
23.016;15.689
23.722;10.492
37.898;12.487
24.657;9.909
35.076;17.824
22.846;9.517
27.377;5.905
13.838;4.682
40.47;12.417
12.627;6.692
12.667;1.023
41.791;22.94
13.876;4.56
25.835;14.742
10.716;3.574
24.095;7.265
25.532;14.417
32.064;7.317
12.126;8.219
34.461;8.01
12.57;6.924
26.05;14.121
23.784;13.11
45.808;28.862
26.278;9.293
22.585;12.969
28.468;11.352
27.418;9.307
31.26;14.113
19.062;5.146
25.118;7.253
12.009;1.954
45.613;19.615
15.256;2.57
35.155;7.152
29.093;13.839
27.462;7.585
15.157;6.039
15;6.501
29.468;8.161
42.422;9.699
38.555;11.662
37.837;7.778
38.661;10.29
20.819;6.122
14.916;8.522
25.053;10.94
14.981;6.832
20.062;8.871
15.224;6.499
24.709;9.816
15.264;4.795
21.936;6.686
14.214;2.746
6.205;0.26
32.729;4.962
46.824;6.44
16.646;11.017
24.076;8.736
35.034;21.377
42.896;12.964
17.82;5.937
23.026;4.126
30.768;12.679
24.968;5.381
10.953;0.877
20.475;8.066
28.641;21.666
37.233;10.102
20.31;5.308
30.619;9.686
29.142;3.339
37.65;5.671
10.215;0.533
17.626;5.36
31.938;7.433
26.074;5.453
38.698;55.99
24.881;5.999
23.06;5.694
52.982;13.031
11.091;5.408
17.426;10.096
30.747;8.653
25.253;12.766
17.387;14.719
6.109;2.844
29.244;16.175
23.892;15.723
30.532;15.141
11.385;7.293
16.503;5.403
32.66;13.84
27.205;9.081
19.07;8.902
30.45;7.969
22.541;7.826
22.53;7.118
32.946;8.926
32.069;10.653
35.899;7.158
33.535;15.807
21.793;5.769
45.061;10.039
25.277;11.128
28.582;32.462
42.733;20.184
22.516;6.493
15.956;4.733
25.26;5.893
13.772;10.321
22.131;3.43
24.849;6.341
21.944;6.386
19.138;4.437
32.399;18.54
36.985;14.122
39.984;11.739
24.199;4.477
28.291;3.81
34.392;12.265
26.648;7.433
34.778;12.53
28.556;12.446
35.265;12.386
46.306;36.574
65.418;32.526
35.846;14.172
26.22;5.227
25.599;13.243
27.57;24.064
9.772;6.734
28.736;7.755
26.159;12.675
53.176;30.751
23.606;9.877
15.253;5.696
9.858;0.839
42.634;10.278
17.948;4.622
9.446;6.593
28.882;9.659
26.249;10.091
29.356;4.518
28.07;8.763
43.836;12.817
23.873;17.452
22.594;8.589
25.98;8.156
32.255;10.36
35.03;19.335
21.142;6.151
21.042;11.136
32.224;10.205
31.572;9.059
23.522;22.627
26.804;10.175
24.115;11.189
46.025;8.66
35.954;15.169
44.046;26.13
18.255;5.177
9.474;0.444
15.366;2.833
23.578;6.263
13.869;4.497
34.857;8.529
38.475;16.19
15.156;3.681
27.054;8.675
32.632;14.949
36.403;13.461
23.475;10.342
29.987;23.913
10.01;5.011
27.726;8.315
35.724;11.974
35.843;16.814
18.171;15.834
14.919;3.202
22.014;7.84
22.57;8.674
27.515;11.474
29.308;11.533
26.025;9.462
21.717;4.975
47.427;11.217
9.959;1.924
13.032;3.867
21.739;11.532
20.774;9.456
30.162;7.885
31.214;11.611
26.743;12.473
25.565;6.438
39.885;12.347
23.822;12.63
17.487;10.812
25.066;5.548
29.12;5.705
23.567;12.555
32.762;10.552
10.823;3.055
29.316;6.279
14.94;6.171
47.996;14.146
27.971;14.074
22.943;4.97
23.215;6.809
27.186;15.226
28.612;12.488
20.567;7.046
18.411;7.705
27.504;7.432
37.665;17.685
25.163;12.265
10.866;2.191
42.687;16.866
28.497;6.977
29.544;16.818
42.506;16.051
37.95;11.404
47.596;9.084
49.034;5.164
23.127;9.275
17.627;4.026
23.039;4.653
31.806;5.874
22.009;14.516
33.292;9.243
20.431;3.605
37.313;9.218
22.031;14.344
28.155;5.681
32.354;33.809
40.022;20.926
38.083;11.864
48.501;34.035
16.705;6.905
35.837;8.85
24.382;3.382
21.648;9.798
46.861;11.508
33.046;20.624
36.052;7.075
36.179;8.93
11.565;2.202
12.191;5.921
19.019;8.063
51.39;22.338
24.774;9.952
13.305;4.506
21.164;8.897
14.949;4.623
25.087;12.281
14.542;7.737
15.934;5.704
15.362;4.008
25.128;9.507
38.292;14.334
12.103;2.328
15.565;4.344
26.795;17.112
20.304;11.714
21.157;16.259
20.925;7.317
38.605;10.832
12.685;2.198
19.576;7.428
36.206;13.211
19.747;6.204
20.266;28.334
26.715;5.123
20.659;5.185
20.012;5.938
16.597;6.65
29.919;6.908
27.36;11.379
28.038;22.442
26.936;9.505
52.337;15.028
25.717;26.723
38.479;11.432
36.44;17.979
28.127;11.516
38.37;11.012
25.756;14.973
18.99;3.654
14.179;6.483
15.186;5.84
25.646;9.229
22.01;18.632
30.635;10.443
29.505;9.611
29.234;6.568
30.293;10.199
24.189;14.204
16.732;6.556
31.516;12.703
10.468;1.292
18.574;4.083
40.974;10.017
11.424;1.378
15.088;5.598
11.043;5.339
29.139;12.243
32.364;6.823
12.775;3.538
41.633;19.543
39.222;19.238
25.531;17.334
39.106;20.428
35.96;9.311
26.652;6.244
13.832;5.81
41.312;15.194
11.131;3.24
21.801;8.139
11.545;2.388
14.952;3.312
30.256;8.964
35.371;11.792
22.37;6.122
9.402;4.365
25.039;8.067
16.282;5.22
15.873;6.913
25.656;8.058
19.526;6.847
39.748;10.134
25.196;8.619
17.126;11.769
6.625;1.348
42.572;30.793
24.785;16.7
9.048;4.154
29.121;7.839
6.504;2.467
15.105;6.561
27.675;8.612
21.019;6.739
10.362;1.387
26.255;8.06
24.29;10.278
26.063;16.822
26.021;13.152
29.849;13.199
40.234;46.963
41.313;11.093
40.311;30.105
29.644;12.386
29.839;14.429
35.29;14.805
14.083;2.889
26.207;8.396
8.474;10.455
29.497;8.55
34.071;9.562
24.674;7.003
4.692;0.358
43.022;6.052
27.07;16.511
16.952;5.143
29.964;12.761
25.68;13.571
20.25;5.349
29.174;20.514
26.87;9.536
48.021;16.217
24.715;14.769
18.723;11.627
14.107;13.056
26.79;15.769
16.381;7.998
19.833;5.312
46.163;10.104
20.588;2.47
29.388;18.197
19.259;15.179
17.856;7.051
27.462;10.562
25.035;8.392
26.326;8.193
19.088;13.417
20.645;9.465
31.98;18.676
23.052;8.388
34.935;26.298
26.637;19.901
33.611;16.968
26.488;12.336
27.681;8.198
32.444;4
25.658;6.25
21.826;3.467
11.186;7.687
36.607;10.068
11.606;5.13
25.104;16.13
36.29;10.272
31.656;6.47
13.737;3.637
12.795;1.29
25.801;19.188
12.937;2.622
29.499;7.158
23.302;2.57
29.355;7.921
21.923;8.62
18.151;4.249
26.302;10.545
18.791;4.315
35.758;9.701
43.98;14.727
24.689;18.664
17.31;2.592
11.586;3.435
17.389;4.953
11.013;3.533
24.003;14.007
30.375;9.05
43.037;17.091
12.486;1.431
38.372;11.987
16.354;5.324
30.736;11.937
36.165;8.163
37.475;11.924
42.367;21.388
22.474;15.027
32.382;15.709
13.774;5.714
36.768;16.041
36.716;13.619
45.945;32.572
40.992;13.914
14.072;2.516
33.365;6.264
5.645;2.232
18.707;9.87
30.254;8.838
7.786;0.677
23.736;10.657
18.683;7.723
25.582;8.704
32.856;22.703
29.521;17.366
23.609;6.625
34.719;7.115
24.394;9.458
4.83;1.047
28.397;12.151
12.484;6.417
28.442;8.81
41.179;11.863
9.72;0.651
28.872;10.828
42.502;19.014
32.68;16.096
14.291;5.388
34.848;15.811
19.826;2.772
32.962;13.435
28.594;11.715
19.425;4.041
36.301;8.894
28.709;12.685
24.785;13.233
34.444;16.836
22.902;8.362
24.184;7.572
59.048;26.838
18.102;4.315
30.641;10.402
34.742;11.333
25.446;4.491
38.341;10.566
34.72;3.918
41.657;15.368
27.447;4.229
19.225;11.413
27.944;11.723
14.448;1.895
7.804;5.145
35.761;15.774
16.613;4.186
13.239;4.569
36.027;7.066
20.546;5.717
30.947;9.244
16.734;4.66
15.588;3.783
28.014;17.016
34.379;6.976
24.281;12.455
20.03;3.982
15.052;4.471
46.368;35.049
22.047;14.113
12.043;0.693
20.107;6.698
10.395;1.164
37.845;16.717
28.668;10.963
18.587;2.997
14.61;5.513
16.376;5.568
26.996;13.022
23.261;7.682
14.858;4.126
28.98;11.647
37.226;13.499
5.968;1.669
25.879;21.506
21.715;9.696
33.242;12.413
15.787;3.729
10.851;7.722
19.504;3.179
29.591;4.479
16.835;9.81
25.33;7.702
28.925;9.838
12.02;3.649
13.085;4.638
26.201;8.258
31.01;7.812
17.99;4.702
41.451;18.403
41.199;10.897
20.72;8.727
36.283;16.744
41.2;21.872
13.157;3.424
38.46;13.606
32.649;38.254
15.262;2.94
22.794;1.558
30.376;16.857
19.153;4.445
27.71;10.672
13.325;4.912
25.162;14.802
21.666;2.895
37.45;18.064
24.88;13.306
34.978;12.296
12.274;1.754
28.65;19.416
33.183;8.467
36.487;13.551
19.705;8.183
38.629;18.729
44.959;10.949
26.314;8.388
31.949;9.897
26.788;9.919
19.246;16.936
33.703;30.046
14.616;4.937
23.007;6.522
29.765;11.625
22.401;19.405
23.171;14.035
22.123;6.699
25.31;6.914
14.182;24.312
35.267;12.108
30.762;12.192
43.11;10.951
8.93;4.5
9.025;2.682
18.929;8.282
26.784;7.458
45.261;38.273
22.968;8.93
22.104;12.193
14.556;5.717
26.601;9.943
7.394;2.188
31.995;16.623
19.951;12.438
12.449;9.219
31.739;11.939
9.67;5.116
29.192;11.368
18.358;3.881
16.253;8.175
29.038;64.322
14.869;6.067
27.083;16.862
36.487;12.931
31.871;13.106
22.941;7.064
29.33;13.889
11.419;0.978
16.756;6.49
16.229;6.035
14.325;4.812
29.721;11.39
33.759;22.812
49.939;9.537
38.206;11.204
32.2;3.188
13.698;5.225
23.283;14.302
15.526;6.152
26.244;20.683
16.743;4.191
12.567;6.548
13.259;3.047
23.957;6.673
21.463;8.823
33.097;11.87
28.192;17.963
31.357;12.516
13.742;6.676
27.161;14.317
39.541;36.767
33.469;5.126
33.218;15.414
11.176;2.645
22.937;11.544
13.058;7.056
33.104;15.724
35.123;15.507
36.623;15.837
41.847;11.483
43.869;29.014
15.451;6.676
22.36;11.713
25.794;13.39
31.194;6.013
5.88;0.25
9.05;0.609
16.924;8.845
25.971;8.788
10.677;1.656
38.661;10.287
13.236;1.701
35.649;9.535
45.641;17.286
26.017;6.519
21.79;23.599
27.546;12.523
9.233;2.771
18.69;5.794
34.576;13.868
34.978;7.569
29.397;8.98
10.731;2.261
17.739;8.098
19.766;7.885
22.105;8.434
30.229;13.646
37.379;14.701
30.589;7.892
27.442;10.608
7.41;0.973
24.585;8.59
19.773;8.261
44.369;13.547
22.87;15.035
23.767;5.359
31.968;32.708
19.642;4.921
13.053;5.498
29.769;6.894
31.731;14.536
32.414;6.837
27.663;12.206
25.895;9.19
28.845;7.549
29.89;8.067
31.709;10.124
13.286;1.112
22.41;7.562
10.349;3.043
26.451;13.852
34.909;7.331
35.325;11.095
21.028;6.188
27.988;13.931
25.256;13.836
23.924;6.196
47.237;19.175
30.387;15.11
44.17;11.082
16.017;5.041
47.159;13.996
28.951;7.856
33.695;7.909
38.33;4.171
37.687;8.505
22.28;7.557
17.137;3.102
32.017;10.3
28.883;11.234
25.443;6.874
25.27;4.044
28.375;8.501
19.443;7.962
32.642;11.599
16.402;5.528
10.209;2.541
31.993;10.114
26.589;13.383
19.122;22.854
42.057;48.757
39.593;17.93
44.676;17.948
34.436;17.168
19.148;11.768
15.454;6.352
17.583;6.876
24.951;7.782
17.652;8.822
17.71;1.984
27.494;18.551
31.332;21.855
22.542;2.818
51.59;7.603
42.051;23.767
23.612;7.966
25.175;6.426
24.069;16.515
10.863;9.193
55.816;16.909
25.099;18.571
24.907;5.653
22.713;9.621
18.255;8.612
29.592;9.433
30.61;4.584
31.361;12.612
17.278;4.151
13.487;3.115
33.564;14.484
38.456;16.515
25.386;7.742
27.737;7.77
21.29;13.593
23.333;6.492
33.32;12.917
9.606;2.316
25.537;8.8
29.543;10.482
35.369;17.701
39.659;13.506
26.215;13.229
12.555;15.153
24.569;21.634
21.552;9.421
34.442;13.198
21.321;13.839
14.911;6.64
36.59;10.051
18.904;3.238
24.893;13.97
20.068;16.556
46.4;13.901
46.721;13.247
20.42;8.595
22.129;9.997
20.384;3.812
19.395;7.106
29.049;21.256
20.54;4.958
23.439;14.745
8.928;1.241
18.033;1.671
28.703;5.492
37.528;13.031
44.368;30.578
39.015;11.762
9.779;3.385
8.105;3.042
7.422;0.799
46.025;11.414
47.241;10.249
53.528;19.618
15.905;5.747
27.716;8.813
21.194;3.989
7.799;2.804
26.718;14.327
8.899;3.476
16.581;3.802
7.016;2.566
27.77;11.573
41.024;17.315
13.739;4.649
12.96;10.866
31.804;12.666
25.934;7.913
19.608;5.291
11.926;6.777
20.254;6.073
28.978;17.637
19.008;5.487
32.827;17.538
33.393;21.232
17.949;8.142
21.866;8.841
14.063;4.644
25.009;8.587
26.287;12.341
19.684;6.664
15.063;10.847
12.603;2.683
24.107;7.663
26.109;9.803
23.132;9.838
15.669;3.712
14.311;3.71
21.786;6.786
30.787;16.298
43.587;23.189
53.558;25.546
24.433;5.898
14.386;5.087
27.804;9.835
14.381;5.339
12.96;3.611
13.135;2.943
30.982;10.957
21.01;10.475
9.412;17.841
16.451;5.855
15.492;18.63
27.776;8.068
12.944;5.45
10.395;8.068
27.746;15.812
29.662;14.383
8.369;3.442
33.931;12.739
28.904;7.136
20.893;5.545
18.487;4.128
19.817;6.667
15.673;2.289
32.815;13.82
41.683;15.617
19.382;6.565
16.342;4.005
19.718;5.978
12.952;1.752
60.713;6.73
27.914;6.65
36.78;13.167
36.147;9.063
22.696;8.869
13.906;9.029
26.426;15.876
35.294;20.702
17.857;6.977
9.394;0.346
16.348;9.571
18.003;4.057
40.776;18.876
14.677;4.302
16.633;2.195
18.19;4.102
17.13;5.429
57.303;7.791
14.682;7.075
14.334;3.111
8.67;9.476
44.082;29.016
22.871;6.88
15.165;2.649
32.75;13.089
23.586;1.338
36.686;49.512
24.25;8.324
14.592;3.674
27.53;21.229
37.245;34.038
18.386;10.843
21.415;1.411
15.196;3.711
28.667;7.616
20.189;8.868
30.286;25.88
27.353;7.161
11.169;3.097
21.633;10.587
13.17;1.386
18.386;4.004
38.737;15.818
16.12;5.161
25.817;9.528
30.163;11.282
17.942;7.168
38.624;10.811
13.964;7.879
15.159;5.809
18.901;6.523
27.216;10.949
30.202;18.412
14.038;12.043
14.349;3.58
16.968;9.817
37.935;16.076
21.404;5.244
37.2;4.124
52.345;18.694
20.541;9.657
39.631;10.106
27.969;15.949
32.762;7.096
19.389;8.159
12.129;1.473
43.862;14.373
40.484;5.794
32.861;13.748
13.265;4.746
15.366;5.47
33.618;12.613
11.757;7.184
23.594;12.906
31.564;9.018
22.504;7.558
13.659;0.466
11.066;5.617
34.661;21.712
12.113;9.478
12.232;3.257
14.26;1.979
12.162;3.636
33.241;18.503
44.444;15.046
28.16;17.931
26.841;6.425
24.749;15.744
10.452;4.359
28.957;15.352
32.165;20.412
17.536;6.117
22.967;4.951
21.029;8.233
32.24;9.861
18.852;6.371
24.529;9.885
7.953;3.591
25.79;15.529
35.741;10.801
9.849;3.309
14.209;4.055
19.112;7.176
3.363;0.592
10.913;3.072
29.358;11.068
62.012;15.132
30.574;6.057
31.724;12.012
21.192;5.044
21.115;10.57
31.755;18.285
14.502;8.367
15.418;24.725
27.143;5.01
28.571;13.581
13.394;3.657
28.507;10.578
39.814;4.885
48.189;30.848
36.79;15.968
13.146;4.431
19.52;5.212
31.345;12.226
7.443;3.549
17.166;8.522
18.804;7.691
38.624;23.773
38.711;12.661
13.983;2.877
13.028;2.789
11.936;8.145
36.417;12.565
31.161;7.746
26.897;12.675
17.835;10.111
39.348;12.787
38.196;14.552
27.071;16.349
18.194;5.361
27.742;22.496
8.142;0.949
21.38;8.176
35.972;7.912
16.882;2.241
12.69;7.221
18.237;7.822
34.763;12.961
42.028;21.078
11.101;3.38
20.573;8.248
37.885;8.983
19.437;12.329
23.291;6.586
29.023;11.921
32.729;8.855
30.177;14.961
34.267;9.793
40.062;14.739
26.547;9.684
47.199;13.112
41.488;18.615
9.919;1.616
17.598;13.155
11.569;1.748
23.876;10.71
30.183;14.889
6.956;1.195
37.402;11.515
32.669;9.713
16.029;3.668
21.572;8.263
28.431;9.619
33.491;12.51
35.393;15.164
9.018;0.362
40.028;14.574
20.125;6.669
10.397;0.775
27.889;6.775
26.559;13.398
16.934;13.282
31.838;11.894
27.074;3.801
25.138;0
38.386;46.087
19.307;29.05
30.761;5.841
30.676;15.19
34.623;8.478
42.987;10.551
28.151;14.633
20.911;12.614
14.143;10.55
30.173;12.724
25.341;6.671
24.053;10.336
19.712;13.717
15.446;9.498
32.473;21.672
31.975;13.687
13.264;3.071
28.48;9.832
34.03;13.319
14.952;4.269
33.563;13.783
24.929;11.63
20.263;6.342
9.303;0.803
37.555;12.733
32.965;6.331
14.982;4.828
28.576;9.845
24.672;18.027
21.709;3.354
33.795;6.11
26.79;14.054
28.949;5.877
21.608;8.413
29.984;10.42
21.659;12.869
22.788;11.765
15.917;6.805
25.395;3.327
18.28;5.205
38.328;13.064
28.54;9.081
26.571;17.852
25.159;12.088
